time,step-size,{bd}.bdi.X,{bd}.bdi.Y,{src}.srci.Caf,{src}.srci.deltaf,{track}.tracki.Caf,{track}.tracki.X,{track}.tracki.Y,{track}.tracki.error,{track}.tracki.tolerance
0.4200000000000002,0.01,0.42000000000000015,0.0,800.0,0.0,800.0,0.42000000000000015,0.0,1.0000000000000018E-4,0.2
0.4300000000000002,0.01,0.43000000000000016,0.0,800.0,0.0,800.0,0.43000000000000016,0.0,1.0000000000000018E-4,0.2
0.4400000000000002,0.01,0.44000000000000017,0.0,800.0,0.0,800.0,0.44000000000000017,0.0,1.0000000000000018E-4,0.2
0.45000000000000023,0.01,0.4500000000000002,0.0,800.0,0.0,800.0,0.4500000000000002,0.0,1.0000000000000018E-4,0.2
0.46000000000000024,0.01,0.4600000000000002,0.0,800.0,0.0,800.0,0.4600000000000002,0.0,1.0000000000000018E-4,0.2
0.47000000000000025,0.01,0.4700000000000002,0.0,800.0,0.0,800.0,0.4700000000000002,0.0,1.0000000000000018E-4,0.2
0.48000000000000026,0.01,0.4800000000000002,0.0,800.0,0.0,800.0,0.4800000000000002,0.0,1.0000000000000018E-4,0.2
0.49000000000000027,0.01,0.4900000000000002,0.0,800.0,0.0,800.0,0.4900000000000002,0.0,1.0000000000000018E-4,0.2
0.5000000000000002,0.01,0.5000000000000001,0.0,800.0,0.0,800.0,0.5000000000000001,0.0,9.999999999999796E-5,0.2
0.5100000000000002,0.01,0.5100000000000001,0.0,800.0,0.0,800.0,0.5100000000000001,0.0,1.0000000000000018E-4,0.2
0.5200000000000002,0.01,0.5200000000000001,0.0,800.0,0.0,800.0,0.5200000000000001,0.0,1.0000000000000018E-4,0.2
0.5300000000000002,0.01,0.5300000000000001,0.0,800.0,0.0,800.0,0.5300000000000001,0.0,1.0000000000000018E-4,0.2
0.5400000000000003,0.01,0.5400000000000001,0.0,800.0,0.0,800.0,0.5400000000000001,0.0,1.0000000000000018E-4,0.2
0.5500000000000003,0.01,0.5500000000000002,0.0,800.0,0.0,800.0,0.5500000000000002,0.0,1.0000000000000018E-4,0.2
0.5600000000000003,0.01,0.5600000000000002,0.0,800.0,0.0,800.0,0.5600000000000002,0.0,1.0000000000000018E-4,0.2
0.5700000000000003,0.01,0.5700000000000002,0.0,800.0,0.0,800.0,0.5700000000000002,0.0,1.0000000000000018E-4,0.2
0.5800000000000003,0.01,0.5800000000000002,0.0,800.0,0.0,800.0,0.5800000000000002,0.0,1.0000000000000018E-4,0.2
0.5900000000000003,0.01,0.5900000000000002,0.0,800.0,0.0,800.0,0.5900000000000002,0.0,1.0000000000000018E-4,0.2
0.6000000000000003,0.01,0.6000000000000002,0.0,800.0,0.0,800.0,0.6000000000000002,0.0,1.0000000000000018E-4,0.2
0.6100000000000003,0.01,0.6100000000000002,0.0,800.0,0.0,800.0,0.6100000000000002,0.0,1.0000000000000018E-4,0.2
0.6200000000000003,0.01,0.6200000000000002,0.0,800.0,0.0,800.0,0.6200000000000002,0.0,1.0000000000000018E-4,0.2
0.6300000000000003,0.01,0.6300000000000002,0.0,800.0,0.0,800.0,0.6300000000000002,0.0,1.0000000000000018E-4,0.2
0.6400000000000003,0.01,0.6400000000000002,0.0,800.0,0.0,800.0,0.6400000000000002,0.0,1.0000000000000018E-4,0.2
0.6500000000000004,0.01,0.6500000000000002,0.0,800.0,0.0,800.0,0.6500000000000002,0.0,1.0000000000000018E-4,0.2
0.6600000000000004,0.01,0.6600000000000003,0.0,800.0,0.0,800.0,0.6600000000000003,0.0,1.0000000000000018E-4,0.2
0.6700000000000004,0.01,0.6700000000000003,0.0,800.0,0.0,800.0,0.6700000000000003,0.0,1.0000000000000018E-4,0.2
0.6800000000000004,0.01,0.6800000000000003,0.0,800.0,0.0,800.0,0.6800000000000003,0.0,1.0000000000000018E-4,0.2
0.6900000000000004,0.01,0.6900000000000003,0.0,800.0,0.0,800.0,0.6900000000000003,0.0,1.0000000000000018E-4,0.2
0.7000000000000004,0.01,0.7000000000000003,0.0,800.0,0.0,800.0,0.7000000000000003,0.0,1.0000000000000018E-4,0.2
0.7100000000000004,0.01,0.7100000000000003,0.0,800.0,0.0,800.0,0.7100000000000003,0.0,1.0000000000000018E-4,0.2
0.7200000000000004,0.01,0.7200000000000003,0.0,800.0,0.0,800.0,0.7200000000000003,0.0,1.0000000000000018E-4,0.2
0.7300000000000004,0.01,0.7300000000000003,0.0,800.0,0.0,800.0,0.7300000000000003,0.0,1.0000000000000018E-4,0.2
0.7400000000000004,0.01,0.7400000000000003,0.0,800.0,0.0,800.0,0.7400000000000003,0.0,1.0000000000000018E-4,0.2
0.7500000000000004,0.01,0.7500000000000003,0.0,800.0,0.0,800.0,0.7500000000000003,0.0,1.0000000000000018E-4,0.2
